country,date,Urbanization_rate,Renewable_elec_output,log_CO2_emissions,log_GDP,log_Population,log_Energy_use
Chile,2014,87.303,42.4070089148478,11.245847006128965,26.282257495503156,16.68834662711632,7.621779619076912
Chile,2013,87.246,35.6668719633203,11.326589862664205,26.34870838806306,16.678278478096622,7.701136862691388
Chile,2012,87.189,36.4453556221416,11.26975266068218,26.31060730932126,16.6686287155603,7.671604131496694
Chile,2011,87.132,39.596426886613,11.244673401381393,26.25024181441763,16.658882364969223,7.579705547376495
Chile,2010,87.074,40.2025349968561,11.15267413337434,26.103399149933338,16.64896875439464,7.5039080146953125
Chile,2009,87.017,48.8274431013471,11.089066217181337,25.869468203904518,16.638878417435468,7.470113576655019
Chile,2008,86.959,45.7490285408013,11.127154154707123,25.915636930075035,16.628609005973498,7.50730916290481
Chile,2007,86.9,44.1555999931634,11.075582617964042,25.873611338948393,16.61860053867961,7.526931511635413
Chile,2006,86.842,55.2548806941432,10.95341892106746,25.759201807001,16.608794646145384,7.500210793664179
Chile,2005,86.783,53.8830881792546,10.932569325212379,25.529695005753087,16.598996687191484,7.4699566074424455
Chile,2004,86.725,46.9008748633026,10.914599253661546,25.31915292575061,16.589221587681347,7.449229379537635
Chile,2003,86.665,50.1569540242158,10.823802177681863,25.060459574970498,16.579254845746984,7.39629086603105
Chile,2002,86.606,55.4509857800371,10.80207042156227,24.975526067382773,16.5687757143896,7.396427823092289
Chile,2001,86.363,54.2615974230561,10.787794203556697,24.994008049257296,16.557896418725882,7.372695544152749
Chile,2000,86.073,48.5478317281301,10.828252278489662,25.08432098318689,16.546743288966262,7.402696017722257
Chile,1999,85.778,38.0307371711383,10.904694635030593,25.048440145678747,16.535252872465378,7.408610029570251
Chile,1998,85.477,48.1708862541891,10.859281649921314,25.12986325611728,16.523343602156295,7.359930099840708
Chile,1997,85.172,62.134726852269,10.845176989122345,25.1746018047027,16.510765244514108,7.337673545434235
Chile,1996,84.861,60.4529333289949,10.712132938291957,25.087435212911867,16.497592072640103,7.237802521517807
Chile,1995,84.545,72.4051807185928,10.570624377663842,25.0198003718355,16.483904543095615,7.149327545688246
Chile,1994,84.223,74.2651422241563,10.486479407353313,24.766292563857892,16.469504000704436,7.091877431438876
Chile,1993,83.896,81.6647919010124,10.38795174701143,24.620933873051232,16.45445266665614,7.034506015600938
Chile,1992,83.564,82.6946295219783,10.32048260134248,24.550811166730504,16.438895573071566,7.025510528011747
Chile,1991,83.398,70.9733981263464,10.283443381339087,24.356796104473748,16.422778340504387,6.9634434651555654
Chile,1990,83.271,53.8373612018289,10.326615745849802,24.223941208981802,16.406492642794326,6.9574505621498695
Colombia,2015,79.764,68.236811220424,11.302429099773278,26.40511747994537,17.668202346017722,6.592448511455569
Colombia,2014,79.415,74.0383106787808,11.29093125291254,26.66669720241282,17.658782405547516,6.592448511455569
Colombia,2013,79.061,73.9986754585505,11.260950246987315,26.668931695787382,17.649311036517627,6.591463458465847
Colombia,2012,78.701,79.5501941031153,11.159448259953123,26.638635054233472,17.63941068891826,6.53672232491486
Colombia,2011,78.335,83.46528973035,11.152989495376694,26.537295273529846,17.629014039147123,6.537774126853903
Colombia,2010,77.964,72.1206919763059,11.06893416247478,26.38099925649462,17.618078208646153,6.547128947203943
Colombia,2009,77.587,72.8779156240704,11.045663673449708,26.172021270569843,17.60680936174463,6.542270486433042
Colombia,2008,77.204,84.0108691765884,11.007072457230757,26.2142846625339,17.5954939489419,6.517618795732624
Colombia,2007,76.816,81.533391279154,10.997269862279563,26.052255661737057,17.58381521374954,6.483464493159435
Colombia,2006,76.423,80.6007625778852,10.971537535621598,25.809583323354826,17.571415539612506,6.502057762322091
Colombia,2005,76.024,80.1696565150883,10.971434426893353,25.704132610111742,17.55842688815123,6.465329140985558
Colombia,2004,75.62,81.650877933989,10.943939160556791,25.48622934599319,17.54477036508921,6.438143839523556
Colombia,2003,75.211,78.7885950022561,10.945829268410877,25.273398561135227,17.530488660127535,6.442170812467582
Colombia,2002,74.797,76.5041516806536,10.957346518017056,25.307680232121932,17.515677344785537,6.436195759533017
Colombia,2001,74.379,74.3381980571797,10.995231306734624,25.31027858186178,17.500328676006458,6.471264540407632
Colombia,2000,73.957,75.5246376811594,10.985233399094337,25.327185991490918,17.484573352683583,6.4911087583282105
Colombia,1999,73.53,79.8608192050815,10.93173281170878,25.180851461336445,17.468375039044894,6.502508341767792
Colombia,1998,73.098,69.7463082165846,11.083255775165242,25.313183883981978,17.451632883650312,6.630790521839568
Colombia,1997,72.662,71.6444344804394,11.07964713021658,25.392879154784666,17.434287963181365,6.602022961751716
Colombia,1996,72.223,82.9920206632535,10.989593630203686,25.299556896484077,17.416448402556426,6.649974331387884
Colombia,1995,71.777,76.4046259013016,11.002837902103606,25.250430918487776,17.3981986513642,6.644138035195243
Colombia,1994,71.328,78.4925982274385,10.959809755676657,25.126387126849217,17.3792649583988,6.645736027670221
Colombia,1993,70.874,73.2539744287974,10.944839657480028,24.920078254648658,17.35979004531377,6.630534719984781
Colombia,1992,70.415,68.6650072850899,10.881821194098462,24.79048657462606,17.340076532161127,6.605254788397883
Colombia,1991,69.949,75.6826169234928,10.841533905333074,24.628022384496855,17.320245665010997,6.602509991198224
Colombia,1990,69.481,76.3841901146959,10.807005052919639,24.591213451106057,17.299865606158917,6.612031552419057
Costa Rica,2015,76.862,99.0011098779134,8.92783156176506,24.75647799634413,15.403774475206939,6.921346508888704
Costa Rica,2014,75.941,89.7915239307037,8.966139156135938,24.674825062535316,15.393311043312277,6.921346508888704
Costa Rica,2013,74.97,88.314606741573,8.959273056017654,24.654104096925117,15.38236158604254,6.919414505266487
Costa Rica,2012,73.946,91.8419500688028,8.915660538876068,24.578330170677173,15.370828869978558,6.907856948793895
Costa Rica,2011,72.868,91.2225386493084,8.913523369474957,24.478930046140547,15.358793069481576,6.903418453871364
Costa Rica,2010,71.736,93.3110716894501,8.868765137179066,24.351827577896408,15.34639280652695,6.913895132251544
Costa Rica,2009,70.575,95.15574650913,8.881766858148325,24.149016449583023,15.333518911236457,6.908267981599584
Costa Rica,2008,69.39,92.8541270846527,8.924829274585104,24.150837177365112,15.320014974665671,6.927209083871776
Costa Rica,2007,68.174,92.0220994475138,8.936363946580514,24.014823201370994,15.306169438902767,6.924034817170169
Costa Rica,2006,66.935,93.8714499252616,8.788440957404594,23.846315123050495,15.29214207204484,6.8631285833188125
Costa Rica,2005,65.672,96.7191283292978,8.744312827618021,23.721028172428696,15.277813655069796,6.798719036050844
Costa Rica,2004,64.388,99.1965916007304,8.690238523429796,23.646996870937578,15.263088382640237,6.813757414915621
Costa Rica,2003,63.08,97.8934657185026,8.665595955006566,23.572338664149648,15.24787973335891,6.659670575515264
Costa Rica,2002,61.753,98.3787375415282,8.616893719521855,23.531391855552517,15.23200041179919,6.604876455446157
Costa Rica,2001,60.41,98.5174203113417,8.598533518356078,23.49436434549238,15.215022925068967,6.57116133197353
Costa Rica,2000,59.052,99.1472756178639,8.506698312323586,23.432224269458388,15.196589844189369,6.5836200665143325
Costa Rica,1999,58.157,97.8471997410165,8.524168805152662,23.380364178849913,15.176853966876989,6.5144085509994785
Costa Rica,1998,57.264,91.8529466100129,8.520447889136733,23.339511808035965,15.15613316262333,6.437455295528599
Costa Rica,1997,56.367,96.9524148993049,8.410698699717209,23.258120899176948,15.13444161199279,6.464872404058061
Costa Rica,1996,55.467,90.7122032486464,8.418013534833491,23.181008917255625,15.111944487389785,6.474730529606475
Costa Rica,1995,54.561,82.7494365908625,8.478618669436461,23.172423908014977,15.08887611381448,6.493524754180682
Costa Rica,1994,53.653,90.1465798045603,8.487043214465354,23.073381921598397,15.065169571314057,6.496996888477479
Costa Rica,1993,52.743,89.9226384364821,8.338520967698857,22.983242808790326,15.040865036353235,6.536112929051997
Costa Rica,1992,51.832,82.8379478827361,8.330743124038502,22.870838102238324,15.016059507583478,6.540733796646699
Costa Rica,1991,50.917,94.8757763975155,8.027019507381107,22.696829519928055,14.99090331591084,6.310729383268861
Costa Rica,1990,50.003,97.520184544406,7.962833565626518,22.465780401484214,14.965529901215664,6.276881920171077
Czechia,2015,73.477,11.4045705432362,11.524542722560419,25.95988358464913,16.171262888417264,8.258682263977084
Czechia,2014,73.384,10.7784149666259,11.51254139122335,26.06731552655005,16.16929700111913,8.272855007948506
Czechia,2013,73.29,10.8234117756488,11.541622731147589,26.078368070379092,16.168244225403928,8.291794953599604
Czechia,2012,73.197,9.30358646625215,11.58358148599028,26.064919088286988,16.16791252597498,8.307726932640021
Czechia,2011,73.185,8.35253987277588,11.619275391000144,26.159442177242134,16.16651326955079,8.313449259425068
Czechia,2010,73.255,6.91813578394599,11.645431582179492,26.06593467869143,16.164445793074613,8.352058311707829
Czechia,2009,73.324,5.70119560956488,11.637327435953397,26.05808048457833,16.16153217661138,8.302945829031044
Czechia,2008,73.394,4.47926045981151,11.684517162157409,26.190551356468735,16.15583488264427,8.373718283368765
Czechia,2007,73.463,3.88541998997311,11.731529126562384,25.971256814582144,16.147540757416355,8.405134817681265
Czechia,2006,73.533,4.2078083534559,11.716311923951526,25.774813333754157,16.14170533593077,8.410168209926796
Czechia,2005,73.602,3.8227288816199,11.710912015882737,25.644293450785575,16.138997379903284,8.389786572664347
Czechia,2004,73.671,3.27127342164936,11.726317625641354,25.509210002469732,16.137614120238375,8.403186500801139
Czechia,2003,73.74,2.26888523956723,11.722974860789247,25.32934028978465,16.1373097717852,8.379899911615677
Czechia,2002,73.809,3.94499638134088,11.697002979168202,25.132372488819637,16.13759597766432,8.334339518488344
Czechia,2001,73.877,3.47145512837783,11.730793525319934,24.939946505413477,16.139524993650966,8.321701888565855
Czechia,2000,73.988,3.1325863038499,11.733808062253084,24.847624866140507,16.143282190327263,8.2913055018379
Czechia,1999,74.12,3.67524431490516,11.62947129115406,24.900313119656996,16.146086331134995,8.238507650401397
Czechia,1998,74.251,3.06851943550384,11.69331432196923,24.92508013454385,16.147108090378644,8.308545522146389
Czechia,1997,74.382,3.41498357132846,11.74409115273135,24.853301804731082,16.148055537803224,8.339473354520502
Czechia,1996,74.513,3.54261003086662,11.763565110080615,24.933729660912668,16.14913316519144,8.331812141308886
Czechia,1995,74.643,3.97358646306232,11.732221624555544,24.82006029701432,16.15029697807103,8.29923738032341
Czechia,1994,74.772,3.05023206425868,11.73767332868682,24.591341215174335,16.150910118638915,8.285088128972829
Czechia,1993,74.901,2.60851774815017,11.782824349684478,24.433582579268794,16.15054890101802,8.31640012556853
Czechia,1992,75.03,2.37397768257785,11.82659248531897,24.273027271701203,16.149509430693932,8.348399694520031
Czechia,1991,75.158,1.80603005074795,11.8476683499817,24.1197829887281,16.148487019141996,8.377985430197686
Czechia,1990,75.22,1.86443127619598,11.939175071122861,24.43020499607546,16.150887667327293,8.475942241996728
Denmark,2015,87.526,65.5059246208588,10.425428175200732,26.4359190858447,15.553074982938229,7.943645907163354
Denmark,2014,87.41,55.9004474272931,10.486289592589621,26.589715852976767,15.546010745688701,7.9633116726530595
Denmark,2013,87.292,45.9603373341393,10.595676774400124,26.562698600090282,15.540940213759358,8.047617553801368
Denmark,2012,87.142,48.32741604508,10.551040955037355,26.513681389808642,15.536771200895874,8.03676148396019
Denmark,2011,86.957,40.2537682023333,10.671255073966524,26.563916615244118,15.533008479143868,8.08060516003333
Denmark,2010,86.795,31.9823992589162,10.781573694828541,26.49780272214268,15.528891101332572,8.1638831084874
Denmark,2009,86.654,27.6585218371217,10.777592860842923,26.495458402594902,15.524449130589948,8.11079096455304
Denmark,2008,86.487,27.5726458378851,10.82234897734599,26.590756144063345,15.519098340940554,8.161236231578368
Denmark,2007,86.293,26.2107030216706,10.885798207729605,26.48978340914292,15.51322286611062,8.195222411679456
Denmark,2006,86.098,20.1727653416939,10.970523171102709,26.36830610671207,15.508788206381205,8.223941246306374
Denmark,2005,85.856,27.0705733046405,10.823828072935564,26.30098358896751,15.505501755397429,8.157264936679901
Denmark,2004,85.566,23.5557424077555,10.891700727176438,26.250203740523858,15.50274693857236,8.18818148464468
Denmark,2003,85.36,17.4901485298575,10.989267862388859,26.108201323459543,15.500162616230627,8.223850911155186
Denmark,2002,85.25,17.2805253646244,10.893784965719975,25.908611371331002,15.497442512295601,8.170779142185815
Denmark,2001,85.15,15.4947122902807,10.901291909753816,25.82794652676516,15.494247641637434,8.184501402269188
Denmark,2000,85.1,15.4550245471944,10.870528431319944,25.824099717969876,15.49066448551773,8.157833159071911
Denmark,1999,85.086,11.2512846865365,10.946049636602943,25.904853797076548,15.487322149956434,8.1897082267208
Denmark,1998,85.06,9.54685865784545,10.997276561201538,25.899370003475553,15.484013288117355,8.235654947404624
Denmark,1997,85.033,6.60950016924292,11.06065644378925,25.879660398730866,15.48038166356726,8.255609141836786
Denmark,1996,85.006,3.88003433989026,11.20335354850014,25.957750280771666,15.476226014661892,8.335971515247907
Denmark,1995,84.979,5.03563850046248,11.00275629235969,25.943658858717065,15.470566752320872,8.218096940869037
Denmark,1994,84.952,4.29543102173592,11.053624358857629,25.77416224334124,15.465357131508144,8.232593626367263
Denmark,1993,84.925,4.73008771413434,10.990399997512244,25.68747755340615,15.461980058395474,8.20152729090395
Denmark,1992,84.898,4.39846444140803,10.95030291124165,25.753152328420065,15.458648395082033,8.17832739597067
Denmark,1991,84.871,2.89232453139964,11.046137460058386,25.659354931298044,15.455341681705383,8.225722189537782
Denmark,1990,84.843,3.17527519051651,10.858595069841899,25.652309844728325,15.452746500088384,8.124974947141208
Estonia,2015,68.416,14.4187386003648,9.573461494589877,23.853999263984925,14.089657441631106,8.33670832668732
Estonia,2014,68.269,11.1602121163426,9.775421199342665,24.00545758461202,14.089001916834196,8.432422891876206
Estonia,2013,68.122,9.19020715630885,9.844135558085856,23.946761110398164,14.091624476592756,8.439075770158537
Estonia,2012,67.974,12.3422745884516,9.740380214665977,23.85959231828081,14.095183391923564,8.336962510958628
Estonia,2011,67.965,9.1444970138835,9.825720586729938,23.868021127497318,14.09876283333667,8.352018784273577
Estonia,2010,68.094,8.05307004011108,9.825601683878832,23.694883543798763,14.101798659289598,8.34847560516412
Estonia,2009,68.223,6.16243307893838,9.55029937988198,23.700479260139,14.104079237264022,8.202476649984622
Estonia,2008,68.351,1.86182780455534,9.768955659578022,23.915455888026408,14.106006916595137,8.320306330233976
Estonia,2007,68.479,1.18949958982773,9.89175904165752,23.83451767459744,14.108688251787884,8.353414174111213
Estonia,2006,68.607,1.33579942457871,9.68601538845915,23.55782359488603,14.11325013374387,8.236429818244368
